report_id,contaminant,authorization,limit,amount_released
208095,VOC,20246,10.11 LBS/HR,0.89 lbs (est.)
208096,1-Butene + Isobutylene,0.07 lbs of total 0.48 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.41 lbs (est.)
208096,"Butane, N-",1.10 lbs of total 1.86 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.76 lbs (est.)
208096,"Butane, i",1.12 lbs of total 1.53 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.41 lbs (est.)
208096,Carbon Monoxide,99.29 lbs of total 101.37 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,2.08 lbs (est.)
208096,Cis-2-butene,0.03 lbs of total 0.17 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.15 lbs (est.)
208096,Ethylene (gaseous),0.19 lbs of total 0.33 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.14 lbs (est.)
208096,Hydrogen Sulfide,2.26 lbs of total 7.98 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,5.73 lbs (est.)
208096,Nitrogen Oxides (NOx),18.25 lbs of total 18.63 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,0.38 lbs (est.)
208096,Propane,2.35 lbs of total 3.24 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.89 lbs (est.)
208096,Propylene (Propene),0.31 lbs of total 0.91 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.61 lbs (est.)
208096,Sulfur dioxide,207.42 lbs of total 734.12 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,526.7 lbs (est.)
208096,Trans-2-butene,0.04 lbs of total 024 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.21 lbs (est.)
208096,VOC (unspeciated),95.94 lbs of total 106.70 lbs are authorized by Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,10.76 lbs (est.)
208135,1-Pentene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208135,2-Butene-cis,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208135,2-Butene-trans,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208135,2-Methyl-1-butene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208135,3-Methyl-1-butene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208135,"Butane, N-",NSR 6825A MAERT Flare Subcap,0.0,0.45 lbs (est.)
208135,Carbon Monoxide,NSR 6825A MAERT Flare Subcap,0.0,50.0 lbs (est.)
208135,Hexane,NSR 6825A MAERT Flare Subcap,0.0,2.3 lbs (est.)
208135,Hydrogen Sulfide,NSR 6825A MAERT Flare Subcap,0.0,84.0 lbs (est.)
208135,Isobutane,NSR 6825A MAERT Flare Subcap,0.0,10.5 lbs (est.)
208135,Isopentane,NSR 6825A MAERT Flare Subcap,0.0,0.55 lbs (est.)
208135,Nitrogen oxide,NSR 6825A MAERT Flare Subcap,0.0,6.9 lbs (est.)
208135,Pentane,NSR 6825A MAERT Flare Subcap,0.0,0.11 lbs (est.)
208135,Propane,NSR 6825A MAERT Flare Subcap,0.0,17.0 lbs (est.)
208135,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,7909.0 lbs (est.)
208135,CO,NSR 6825A MAERT Flare Subcap,0.0,0.2 lbs (est.)
208135,Hydrogen Sulfide,NSR 6825A MAERT Flare Subcap,0.0,0.001 lbs (est.)
208135,Nitrogen Oxides,NSR 6825A MAERT Flare Subcap,0.0,0.026 lbs (est.)
208135,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,0.05 lbs (est.)
208135,VOC (unspeciated),NSR 6825A MAERT Flare Subcap,0.0,0.15 lbs (est.)
208143,Ethylene oxide,No specific emissions authorizations for this facility,0.0,689.14 lbs (est.)
208163,Carbon Monoxide,NSR 6825A MAERT Flare Subcap,0.0,3.7 lbs (est.)
208163,Nitrogen oxide,NSR 6825A MAERT Flare Subcap,0.0,0.5 lbs (est.)
208163,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,0.2 lbs (est.)
208163,VOC (unspeciated),NSR 6825A MAERT Flare Subcap,0.0,1.6 lbs (est.)
208163,1-Pentene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,2-Butene-cis,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,2-Butene-trans,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,2-Methyl-1-butene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,"2-Pentene,(E)",NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,3-Methyl-1-butene,NSR 6825A MAERT Flare Subcap,0.0,0.01 lbs (est.)
208163,"Butane, N-",NSR 6825A MAERT Flare Subcap,0.0,7.2 lbs (est.)
208163,Carbon Monoxide,NSR 6825A MAERT Flare Subcap,0.0,142.0 lbs (est.)
208163,Hexane,NSR 6825A MAERT Flare Subcap,0.0,6.4 lbs (est.)
208163,Hydrogen Sulfide,NSR 6825A MAERT Flare Subcap,0.0,134.0 lbs (est.)
208163,Isobutane,NSR 6825A MAERT Flare Subcap,0.0,6.6 lbs (est.)
208163,Isopentane,NSR 6825A MAERT Flare Subcap,0.0,3.9 lbs (est.)
208163,Nitrogen oxide,NSR 6825A MAERT Flare Subcap,0.0,20.0 lbs (est.)
208163,"Pentane, N-",NSR 6825A MAERT Flare Subcap,0.0,2.5 lbs (est.)
208163,Propane,NSR 6825A MAERT Flare Subcap,0.0,13.0 lbs (est.)
208163,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,12597.0 lbs (est.)
208273,Opacity,3123A,20.0 % op,42.0 % op (est.)
208279,"Ethylene, gaseous",NSR 19041 No specific emission limit,0.0,90.0 lbs (est.)
208331,CO,NSR 6825A MAERT Flare Subcap,0.0,1.7 lbs (est.)
208331,Hydrogen Sulfide,NSR 6825A MAERT Flare Subcap,0.0,0.8 lbs (est.)
208331,Nitrogen Oxides,NSR 6825A MAERT Flare Subcap,0.0,0.2 lbs (est.)
208331,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,75.1 lbs (est.)
208331,VOC,NSR 6825A MAERT Flare Subcap,0.0,0.7 lbs (est.)
208331,"Butane, N-",NSR 6825A MAERT Flare Subcap,0.0,25.3 lbs (est.)
208331,CO,NSR 6825A MAERT Flare Subcap,0.0,450.5 lbs (est.)
208331,"Hexane, n",NSR 6825A MAERT Flare Subcap,0.0,22.5 lbs (est.)
208331,Hydrogen Sulfide,NSR 6825A MAERT Flare Subcap,0.0,73.8 lbs (est.)
208331,Isobutane,NSR 6825A MAERT Flare Subcap,0.0,23.3 lbs (est.)
208331,Isopentane,NSR 6825A MAERT Flare Subcap,0.0,13.8 lbs (est.)
208331,Nitrogen Oxides,NSR 6825A MAERT Flare Subcap,0.0,62.4 lbs (est.)
208331,"Pentane, N-",NSR 6825A MAERT Flare Subcap,0.0,8.8 lbs (est.)
208331,Propane,NSR 6825A MAERT Flare Subcap,0.0,47.6 lbs (est.)
208331,Sulfur dioxide,NSR 6825A MAERT Flare Subcap,0.0,6946.0 lbs (est.)
208508,"Butane, N-",NSR 21262,0.0,399.15 lbs (est.)
208508,Isobutane,NSR 21262,0.0,26184.43 lbs (est.)
208508,Propane,NSR 21262,0.0,26.61 lbs (est.)
208518,"1,3-BUTADIENE",19168/PSDTX1226,7.55 LBS/HR,616.95 lbs (est.)
208518,Acetylene,19168/PSDTX1226,7.55 LBS/HR,103.86 lbs (est.)
208518,Benzene,19168/PSDTX1226,7.55 LBS/HR,647.95 lbs (est.)
208518,Butane,19168/PSDTX1226,7.55 LBS/HR,55.8 lbs (est.)
208518,Butene,19168/PSDTX1226,7.55 LBS/HR,291.42 lbs (est.)
208518,Carbon Dioxide,No Specific Emissions Authorization,0.0,3.1 lbs (est.)
208518,Carbon Monoxide,19168/PSDTX1226,22.39 LBS/HR,10889.2 lbs (est.)
208518,Cyclopentadiene,19168/PSDTX1226,7.55 LBS/HR,133.31 lbs (est.)
208518,Ethane,19168/PSDTX1226,7.55 LBS/HR,2449.19 lbs (est.)
208518,Ethylene (gaseous),19168/PSDTX1226,7.55 LBS/HR,4811.57 lbs (est.)
208518,HEPTANE (OR N-),19168/PSDTX1226,7.55 LBS/HR,15.5 lbs (est.)
208518,Hexane,19168/PSDTX1226,7.55 LBS/HR,62.0 lbs (est.)
208518,Hydrogen,No Specific Emissions Authorization,0.0,354.98 lbs (est.)
208518,Hydrogen Sulfide,19168/PSDTX1226,7.55 LBS/HR,1.55 lbs (est.)
208518,Isoprene,19168/PSDTX1226,7.55 LBS/HR,142.61 lbs (est.)
208518,Methane,No Specific Emissions Authorization,0.0,1438.51 lbs (est.)
208518,Methyl Acetylene,19168/PSDTX1226,7.55 LBS/HR,74.41 lbs (est.)
208518,Nitrogen dioxide,19168/PSDTX1226,4.4 LBS/HR,75.3 lbs (est.)
208518,Nitrogen monoxide,19168/PSDTX1226,4.4 LBS/HR,1430.63 lbs (est.)
208518,Nonane,19168/PSDTX1226,7.55 LBS/HR,111.61 lbs (est.)
208518,Octane,19168/PSDTX1226,7.55 LBS/HR,12.4 lbs (est.)
208518,Pentane,19168/PSDTX1226,7.55 LBS/HR,3.1 lbs (est.)
208518,Pentene,19168/PSDTX1226,7.55 LBS/HR,15.5 lbs (est.)
208518,Propadiene,19168/PSDTX1226,7.55 LBS/HR,51.15 lbs (est.)
208518,Propane,19168/PSDTX1226,7.55 LBS/HR,2405.78 lbs (est.)
208518,Propylene (Propene),19168/PSDTX1226,7.55 LBS/HR,1610.57 lbs (est.)
208518,Styrene,19168/PSDTX1226,7.55 LBS/HR,223.22 lbs (est.)
208518,Toluene,19168/PSDTX1226,7.55 LBS/HR,765.76 lbs (est.)
208518,Xylene,19168/PSDTX1226,7.55 LBS/HR,502.24 lbs (est.)
208823,Carbon Monoxide,76070,119.25 LBS/HR,519.12 lbs (est.)
208823,Methane,Non-VOC; No specific emissions authorization,0.0,471.51 lbs (est.)
208823,Nitrogen oxide,76070,77.97 LBS/HR,228.3 lbs (est.)
208834,Carbon Monoxide,NSR 6825A MAERT SRU Subcap,0.0,5.11 lbs (est.)
208834,Hydrogen Sulfide,NSR 6825A MAERT SRU Subcap,0.0,0.1 lbs (est.)
208834,Nitrogen Oxides,NSR 6825A MAERT SRU Subcap,0.0,17.83 lbs (est.)
208834,Particulate Matter,NSR 6825A MAERT SRU Subcap,0.0,0.87 lbs (est.)
208834,Sulfur dioxide,"500 lbs/day above the mass emission rate allowed by 60.102a(f)(1), NSPS Ja (250 ppm, flow-weighted average for all 4 sulfur recovery plants). The separate NSR 6825A limit (137.89 lbs/hr) is less stringent.",0.0,1626.0 lbs (est.)
208834,VOC,NSR 6825A MAERT SRU Subcap,0.0,0.63 lbs (est.)
208841,"1,3-BUTADIENE",19168/PSDTX1226,761.65 LBS/HR,3672.02 lbs (est.)
208841,Butane,19168/PSDTX1226,761.65 LBS/HR,70.81 lbs (est.)
208841,Butene,19168/PSDTX1226,761.65 LBS/HR,1781.2 lbs (est.)
208841,Carbon Dioxide,No specific emissions authorizations for this facility,0.0,0.04 lbs (est.)
208841,Carbon Monoxide,19168/PSDTX1226,6221.16 LBS/HR,28652.21 lbs (est.)
208841,Cyclopentadiene,19168/PSDTX1226,761.65 LBS/HR,5.16 lbs (est.)
208841,Ethane,No specific emissions authorizations for this facility,0.0,1105.65 lbs (est.)
208841,"Ethylene, gaseous",19168/PSDTX1226,761.65 LBS/HR,4134.98 lbs (est.)
208841,HEPTANE (OR N-),19168/PSDTX1226,761.65 LBS/HR,0.1 lbs (est.)
208841,Hexane,19168/PSDTX1226,761.65 LBS/HR,2.05 lbs (est.)
208841,Hydrogen,No specific emissions authorizations for this facility,0.0,5301.61 lbs (est.)
208841,Hydrogen Sulfide,19168/PSDTX1226,761.65 LBS/HR,0.01 lbs (est.)
208841,Isoprene,19168/PSDTX1226,761.65 LBS/HR,9.06 lbs (est.)
208841,Methane,No specific emissions authorizations for this facility,0.0,9562.1 lbs (est.)
208841,Methyl Acetylene,19168/PSDTX1226,761.65 LBS/HR,109.2 lbs (est.)
208841,Nitrogen dioxide,19168/PSDTX1226,861.34 LBS/HR,197.28 lbs (est.)
208841,Nitrogen monoxide,19168/PSDTX1226,861.34 LBS/HR,3748.33 lbs (est.)
208841,Nonane,19168/PSDTX1226,761.65 LBS/HR,0.63 lbs (est.)
208841,Octane,19168/PSDTX1226,761.65 LBS/HR,0.66 lbs (est.)
208841,Pentane,19168/PSDTX1226,761.65 LBS/HR,1.26 lbs (est.)
208841,Pentene,19168/PSDTX1226,761.65 LBS/HR,15.69 lbs (est.)
208841,Propadiene,19168/PSDTX1226,761.65 LBS/HR,66.87 lbs (est.)
208841,Propane,19168/PSDTX1226,761.65 LBS/HR,1065.86 lbs (est.)
208841,Propylene (Propene),19168/PSDTX1226,761.65 LBS/HR,8014.83 lbs (est.)
208841,Styrene,19168/PSDTX1226,761.65 LBS/HR,1.27 lbs (est.)
208841,Toluene,19168/PSDTX1226,761.65 LBS/HR,4.42 lbs (est.)
208841,Xylene,19168/PSDTX1226,761.65 LBS/HR,2.84 lbs (est.)
208921,Carbon Monoxide,9604A,287.2 LBS/HR,2710.8 lbs (est.)
208921,Nitrogen Oxides,9604A,169.8 LBS/HR,591.3 lbs (est.)
208921,Opacity,9604A,20.0 % op,94.0 % op (est.)
208921,Sulfur dioxide,9604A,262.8 LBS/HR,329.1 lbs (est.)
209015,Butanes,Air Permit 19296,3.51 LBS/HR,69.22 lbs (est.)
209015,Carbon Monoxide,Air Permit 19296,12.1 LBS/HR,2590.29 lbs (est.)
209015,Ethylene (gaseous),Air Permit 19296,3.51 LBS/HR,281.16 lbs (est.)
209015,Oxides of Nitrogen (NOx),Air Permit 19296,5.76 LBS/HR,304.1 lbs (est.)
209015,Propane,Air Permit 19296,3.51 LBS/HR,119.76 lbs (est.)
209015,Propylene (Propene),Air Permit 19296,3.51 LBS/HR,9.78 lbs (est.)
209057,Carbon Monoxide,9604A,287.2 LBS/HR,11815.1 lbs (est.)
209057,Nitrogen Oxides,9604A,169.8 LBS/HR,896.1 lbs (est.)
209057,Opacity,9604A,20.0 % op,95.0 % op (est.)
209057,Sulfur dioxide,9604A,262.8 LBS/HR,1343.6 lbs (est.)
209075,Hydrogen Sulfide,21262,29.61 LBS/HR,939.0 lbs (est.)
209075,Sulfur dioxide,21262,2050.72 LBS/HR,90043.0 lbs (est.)
209182,Carbon Monoxide,Permit 46396,226.9 LBS/HR,108.29 lbs (est.)
209182,Hydrogen Sulfide,Permit 46396,0.13 LBS/HR,36.57 lbs (est.)
209182,NOX,Permit 46396,33.0 LBS/HR,22.15 lbs (est.)
209182,Sulfur dioxide,Permit 46396,10.67 LBS/HR,2705.91 lbs (est.)
209182,VOC,Permit 46396,529.58 LBS/HR,137.3 lbs (est.)
209182,Carbon Monoxide,Permit 46396,226.9 LBS/HR,7.4 lbs (est.)
209182,Hydrogen Sulfide,Permit 46396,0.13 LBS/HR,0.001 lbs (est.)
209182,NOX,Permit 46396,33.0 LBS/HR,1.43 lbs (est.)
209182,Sulfur dioxide,Permit 46396,10.67 LBS/HR,5.37 lbs (est.)
209182,VOC,Permit 46396,529.58 LBS/HR,4.27 lbs (est.)
209182,Carbon Monoxide,Permit 46396,226.9 LBS/HR,36.72 lbs (est.)
209182,Hydrogen Sulfide,Permit 46396,0.13 LBS/HR,8.68 lbs (est.)
209182,NOX,Permit 46396,33.0 LBS/HR,6.24 lbs (est.)
209182,Sulfur dioxide,Permit 46396,10.67 LBS/HR,793.57 lbs (est.)
209182,VOC,Permit 46396,529.58 LBS/HR,32.24 lbs (est.)
209188,Carbon Monoxide,Permit 46396,226.9 LBS/HR,18.99 lbs (est.)
209188,Hydrogen Sulfide,Permit 46396,0.13 LBS/HR,6.53 lbs (est.)
209188,NOX,Permit 46396,33.0 LBS/HR,3.84 lbs (est.)
209188,Sulfur dioxide,Permit 46396,10.67 LBS/HR,494.76 lbs (est.)
209188,VOC,Permit 46396,529.58 LBS/HR,18.32 lbs (est.)
209188,Carbon Monoxide,Permit 46396,226.9 LBS/HR,34.38 lbs (est.)
209188,Hydrogen Sulfide,Permit 46396,0.13 LBS/HR,4.29 lbs (est.)
209188,NOX,Permit 46396,33.0 LBS/HR,5.03 lbs (est.)
209188,Sulfur dioxide,Permit 46396,10.67 LBS/HR,393.34 lbs (est.)
209188,VOC,Permit 46396,529.58 LBS/HR,99.15 lbs (est.)
209192,"2,2,3-trimethylbutane",Permit 8404,0.0,0.14 lbs (est.)
209192,"2,3-Dimethylpentane",Permit 8404,0.0,25.54 lbs (est.)
209192,"2,4-dimethylpentane",Permit 8404,0.0,3.61 lbs (est.)
209192,2-Methylhexane,Permit 8404,0.0,70.15 lbs (est.)
209192,"3,3-Dimethylpentane",Permit 8404,0.0,1.29 lbs (est.)
209192,3-methylhexane,Permit 8404,0.0,99.6 lbs (est.)
209192,Benzene,Permit 8404,0.0,5.63 lbs (est.)
209192,"Butane, N-",Permit 8404,0.0,13.86 lbs (est.)
209192,C8 Parafins,Permit 8404,0.0,338.37 lbs (est.)
209192,Cyclohexane,Permit 8404,0.0,17.74 lbs (est.)
209192,Cyclopentane,Permit 8404,0.0,21.28 lbs (est.)
209192,Dimethylcyclopentane,Permit 8404,0.0,63.82 lbs (est.)
209192,Ethane,Permit 8404,0.0,0.05 lbs (est.)
209192,Ethylcyclopentane,Permit 8404,0.0,28.46 lbs (est.)
209192,Heptane (or n-),Permit 8404,0.0,322.22 lbs (est.)
209192,"Hexane, n",Permit 8404,0.0,107.98 lbs (est.)
209192,Hydrogen Sulfide,Permit 8404,0.0,1.54 lbs (est.)
209192,Isobutane,Permit 8404,0.0,2.81 lbs (est.)
209192,Isohexane,Permit 8404,0.0,225.98 lbs (est.)
209192,Isopentane,Permit 8404,0.0,10.35 lbs (est.)
209192,Methylcyclohexane,Permit 8404,0.0,44.33 lbs (est.)
209192,Methylcyclopentane,Permit 8404,0.0,19.66 lbs (est.)
209192,"Pentane, N-",Permit 8404,0.0,16.39 lbs (est.)
209192,Propane,Permit 8404,0.0,3.41 lbs (est.)
209192,Toluene,Permit 8404,0.0,63.31 lbs (est.)
209260,Carbon Monoxide,Permit 46396,40.37 LBS/HR,69.82 lbs (est.)
209260,Hydrogen Sulfide,Permit 46396,1.06 LBS/HR,20.4 lbs (est.)
209260,NOX,Permit 46396,4.5 LBS/HR,5.3 lbs (est.)
209260,Particulate Matter,Permit 46396,1.08 LBS/HR,1.24 lbs (est.)
209260,Sulfur dioxide,Permit 46396,37.8 LBS/HR,571.0 lbs (est.)
209260,VOC,Permit 46396,2.0 LBS/HR,3.0 lbs (est.)
209270,Benzene,Not specifically authorized,0.0,30.83 lbs (est.)
209270,Ethylbenzene,Not specifically authorized,0.0,7.68 lbs (est.)
209270,Toluene,Not specifically authorized,0.0,12.17 lbs (est.)
209270,VOCs,Not specifically authorized,0.0,27.57 lbs (est.)
209270,Xylene (mixed isomers),Not specifically authorized,0.0,2.42 lbs (est.)
209276,"1,3-BUTADIENE",TCEQ Air Permit No. 22690,3.8 lbs,23.1 lbs (est.)
209276,Acetylene,TCEQ Air Permit No. 22690,0.35 lbs,5.38 lbs (est.)
209276,Benzene,TCEQ Air Permit No. 22690,0.0013 lbs,0.015 lbs (est.)
209276,Butanes,TCEQ Air Permit No. 22690,1.98 lbs,15.5 lbs (est.)
209276,C5+ (not including benzene),TCEQ Air Permit No. 22690,7.13 lbs,86.1 lbs (est.)
209276,Carbon Monoxide,TCEQ Air Permit No. 22690,77.3 lbs,1244.0 lbs (est.)
209276,Cis-2-butene,TCEQ Air Permit No. 22690,11.68 lbs,107.61 lbs (est.)
209276,Ethylene (gaseous),TCEQ Air Permit No. 22690,51.1 lbs,786.0 lbs (est.)
209276,Isobutylene,TCEQ Air Permit No. 22690,3.23 lbs,19.3 lbs (est.)
209276,Nitrogen Oxides (NOx),TCEQ Air Permit No. 22690,15.2 lbs,172.0 lbs (est.)
209276,Propane,TCEQ Air Permit No. 22690,0.45 lbs,4.37 lbs (est.)
209276,Propylene (Propene),TCEQ Air Permit No. 22690,3.59 lbs,33.5 lbs (est.)
209276,Trans-butene-2,TCEQ Air Permit No. 22690,0.6 lbs,4.54 lbs (est.)
209344,Sulfur dioxide,8778A,22.39 LBS/HR,230.0 lbs (est.)
209380,Carbon Monoxide,NSR 6825A Flare MAERT Subcap,0.0,16.0 lbs (est.)
209380,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,9.0 lbs (est.)
209380,Nitrogen Oxides,NSR 6825A Flare MAERT Subcap,0.0,2.0 lbs (est.)
209380,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,844.0 lbs (est.)
209380,VOC,NSR 6825A Flare MAERT Subcap,0.0,34.0 lbs (est.)
209380,Carbon Monoxide,NSR 6825A Flare MAERT Subcap,0.0,0.01 lbs (est.)
209380,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,0.01 lbs (est.)
209380,Nitrogen Oxides,NSR 6825A Flare MAERT Subcap,0.0,0.01 lbs (est.)
209380,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,0.1 lbs (est.)
209380,VOC,NSR 6825A Flare MAERT Subcap,0.0,0.01 lbs (est.)
209508,Butane,3390A,0.0,1.24 lbs (est.)
209508,Butene,3390A,0.0,1.1 lbs (est.)
209508,Carbon Monoxide,3390A,0.0,8.36 lbs (est.)
209508,Ethylene (gaseous),3390A,0.0,0.32 lbs (est.)
209508,Hydrogen Sulfide,3390A,0.0,0.0502 lbs (est.)
209508,Isobutane,3390A,0.0,0.9 lbs (est.)
209508,Nitrogen Oxides,3390A,0.0,1.64 lbs (est.)
209508,Other material,3390A,0.0,1.35 lbs (est.)
209508,Pentane,3390A,0.0,0.65 lbs (est.)
209508,Propane,3390A,0.0,10.2 lbs (est.)
209508,Propylene (Propene),3390A,0.0,0.24 lbs (est.)
209508,Sulfur dioxide,3390A,0.0,4.6323 lbs (est.)
209508,Carbon Monoxide,9604A,287.2 LBS/HR,3132.0 lbs (est.)
209508,Nitrogen Oxides,9604A,169.8 LBS/HR,522.0 lbs (est.)
209508,Opacity,9604A,20.0 % op,64.0 % op (est.)
209508,Sulfur dioxide,9604A,262.8 LBS/HR,522.0 lbs (est.)
209527,Butane,76070 (as VOC),41.37 LBS/HR,13.43 lbs (est.)
209527,C5+ (not including benzene),76070 (as VOC),41.37 LBS/HR,81.51 lbs (est.)
209527,Carbon Monoxide,76070,242.53 LBS/HR,470.02 lbs (est.)
209527,Isobutane,76070 (as VOC),41.37 LBS/HR,363.43 lbs (est.)
209527,Isobutylene,76070 (as VOC),41.37 LBS/HR,11.02 lbs (est.)
209527,Nitrogen oxide,76070,158.58 LBS/HR,211.04 lbs (est.)
209553,"1,3-BUTADIENE",1504A,3144.43 LBS/HR,9.0 lbs (est.)
209553,Benzene,1504A,3144.43 LBS/HR,107.0 lbs (est.)
209553,Carbon Monoxide,1504A,2047.08 LBS/HR,73.0 lbs (est.)
209553,Isoprene,1504A,3144.43 LBS/HR,13.0 lbs (est.)
209553,NOX,1504A,283.42 LBS/HR,10.0 lbs (est.)
209553,"Pentane, N-",1504A,3144.43 LBS/HR,42.0 lbs (est.)
209553,Styrene,1504A,3144.43 LBS/HR,9.0 lbs (est.)
209553,VOC (unspeciated),1504A,3144.43 LBS/HR,35.0 lbs (est.)
209553,"1,3-BUTADIENE",1504A,0.0,13.0 lbs (est.)
209553,Benzene,1504A,0.0,26.0 lbs (est.)
209553,Isoprene,1504A,0.0,7.0 lbs (est.)
209553,Pentane,1504A,0.0,22.0 lbs (est.)
209553,Styrene,1504A,0.0,1.0 lbs (est.)
209553,VOC,1504A,0.0,9.0 lbs (est.)
209563,Carbon Monoxide,1504A,57.86 LBS/HR,23.0 lbs (est.)
209563,NOX,1504A,59.02 LBS/HR,124.0 lbs (est.)
209563,Carbon Monoxide,1504A,115.73 LBS/HR,5.0 lbs (est.)
209563,NOX,1504A,118.04 LBS/HR,150.0 lbs (est.)
209571,Benzene,Not specifically authorized,0.0,2.74 lbs (est.)
209571,Ethylbenzene,Not specifically authorized,0.0,1.65 lbs (est.)
209571,Toluene,Not specifically authorized,0.0,1.52 lbs (est.)
209571,Triethylene Glycol,Not specifically authorized,0.0,62.56 lbs (est.)
209571,VOCs,Not specifically authorized,0.0,0.91 lbs (est.)
209571,Xylene (mixed isomers),Not specifically authorized,0.0,0.37 lbs (est.)
209581,Carbon Monoxide,9604A,287.2 LBS/HR,10710.0 lbs (est.)
209581,Nitrogen Oxides,9604A,169.8 LBS/HR,1785.0 lbs (est.)
209581,Opacity,9604A,20.0 % op,36.0 % op (est.)
209581,Sulfur dioxide,9604A,262.8 LBS/HR,1785.0 lbs (est.)
209582,Benzene,Not specifically authorized,0.0,74.46 lbs (est.)
209582,Cyclohexane,Not specifically authorized,0.0,42.68 lbs (est.)
209582,Ethylbenzene,Not specifically authorized,0.0,3.81 lbs (est.)
209582,Toluene,Not specifically authorized,0.0,11.97 lbs (est.)
209582,VOC,Not specifically authorized,0.0,15.79 lbs (est.)
209582,Xylene (mixed isomers),Not specifically authorized,0.0,0.64 lbs (est.)
209717,Benzene,NSR Permit 6825A MAERT Total VOC,2.1 LBS/HR,0.58 lbs (est.)
209717,Particulate Matter,NSR Permit 6825A MAERT Total PM,0.56 LBS/HR,1.1 lbs (est.)
209717,VOC (unspeciated),NSR Permit 6825A MAERT Total VOC,2.1 LBS/HR,846.4 lbs (est.)
209789,"1,3-BUTADIENE",Permit 46307,70.42 LBS/HR,0.01 lbs (est.)
209789,1-Butene,Permit 46307,27.62 LBS/HR,0.01 lbs (est.)
209789,Butane,Permit 46307,17.04 LBS/HR,0.01 lbs (est.)
209789,Cis-butene-2,Permit 46307,25.2 LBS/HR,0.01 lbs (est.)
209789,Ethane,Permit 46307,4.06 LBS/HR,0.01 lbs (est.)
209789,"Ethylene, gaseous",Permit 46307,3.9 LBS/HR,0.01 lbs (est.)
209789,Isobutane,Permit 46307,63.52 LBS/HR,0.01 lbs (est.)
209789,Isobutylene,Permit 46307,45.86 LBS/HR,0.01 lbs (est.)
209789,Pentane,Permit 46307,17.52 LBS/HR,0.01 lbs (est.)
209789,Propane,Permit 46307,13.42 LBS/HR,0.01 lbs (est.)
209789,Propylene (Propene),Permit 46307,18.46 LBS/HR,0.01 lbs (est.)
209789,Trans-butene-2,Permit 46307,27.0 LBS/HR,0.01 lbs (est.)
209798,"1,3-BUTADIENE",#20432,0.01 LBS/HR,511.0 lbs (est.)
209798,1-Butene,#20432,0.01 LBS/HR,240.0 lbs (est.)
209798,Acetylene,#20432,0.01 LBS/HR,31.0 lbs (est.)
209798,Benzene,#20432,0.01 LBS/HR,790.0 lbs (est.)
209798,"Butane, N-",#20432,0.01 LBS/HR,85.0 lbs (est.)
209798,Carbon Monoxide,#20432,0.06 LBS/HR,11245.0 lbs (est.)
209798,Cis-2-butene,#20432,0.01 LBS/HR,77.0 lbs (est.)
209798,Ethane,#20432,0.01 LBS/HR,1498.0 lbs (est.)
209798,Ethylene (gaseous),#20432,0.01 LBS/HR,3781.0 lbs (est.)
209798,Hexane,#20432,0.01 LBS/HR,345.0 lbs (est.)
209798,Hydrogen,#20432,0.01 LBS/HR,352.0 lbs (est.)
